SCHOOL_CODE,SCHOOL_YEAR,AFRICAN_AMERICAN,WHITE,ASIAN,LATINO,OTHER,PACIFIC_ISLANDER,AMERICAN_INDIAN,SCH_LOW_INCOME_FAMILY
"1010","2008-2009",92.7,2.1,3.8,0.9,0.5,0,0,"84.2"
"1010","2009-2010",92.7,1.5,4.3,1,0.5,0,0,"83.5"
"1010","2010-2011",92,1.7,4.6,1.1,0.6,0,0,"83.5"
"1010","2011-2012",90.4,1.6,5.2,1.8,0.9,0,0,"84.7"
"1010","2012-2013",91.9,1.6,3.6,2,0.8,0,0.1,"89.1"
"1020","2008-2009",98.3,0.3,0.3,0.6,0.4,0,0,"84"
"1020","2009-2010",97.4,0.5,0.7,0.8,0.7,0,0,"84.7"
"1020","2010-2011",97.9,0.7,0.4,0.6,0.4,0,0,"85.1"
"1020","2011-2012",97.4,0.6,0.6,0.9,0.4,0,0,"89.9"
"1020","2012-2013",96.5,0.7,1.1,1,0.7,0,0,"90.0"
"1030","2008-2009",95.1,1.5,0.8,2.1,0.5,0,0,"82.8"
"1030","2009-2010",92.4,4.1,0.6,2.3,0.6,0,0,"83.7"
"1030","2010-2011",92.8,4,0.3,2.8,0.3,0,0,"83.7"
"1030","2011-2012",86.5,4.8,1.5,6,1.3,0,0,"85.5"
"1030","2012-2013",84.8,3.4,2.5,8.3,1,0,0,"89.4"
"1050","2008-2009",97.6,0,0.3,1.4,0.7,0,0,"74.1"
"1050","2009-2010",97.4,0,0,2.2,0.3,0,0,"72.9"
"1050","2010-2011",97.1,0.4,0,2.1,0.4,0,0,"73.5"
"1050","2011-2012",96,0.4,0,1.5,2.2,0,0,"83.4"
"1050","2012-2013",94,0.4,0,3.4,2.2,0,0,"85.3"
"1060","2008-2009",91.8,3.4,1.6,2.6,0.6,0,0,"75.2"
"1060","2009-2010",93.5,2.6,2,1.5,0.4,0,0,"76"
"1060","2010-2011",95.2,1.9,1.7,1.2,0,0,0,"84"
"1060","2011-2012",95.4,1.1,2,1.4,0,0,0,"85"
"1060","2012-2013",94.9,1.4,2.4,1.4,0,0,0,"88.6"
"1080","2008-2009",96.6,0.5,1.1,1.4,0.4,0,0,"84.3"
"1080","2009-2010",96.7,0.6,0.9,1.2,0.6,0,0,"89"
"1080","2010-2011",94.2,0.5,1.3,3,1.1,0,0,"89"
"1080","2011-2012",91.4,0.8,2.3,3.5,2,0,0,"89.7"
"1080","2012-2013",93.4,0.6,1.5,3.3,1,0,0.2,"89.4"
"1100","2008-2009",99.1,0.3,0,0.5,0.2,0,0,"85.1"
"1100","2009-2010",97.7,0.7,0,1.6,0,0,0,"85.2"
"1100","2010-2011",97.7,0.8,0,1.1,0.3,0,0,"85.4"
"1100","2011-2012",96.9,1.2,0,1.6,0.3,0,0,"89.3"
"1100","2012-2013",97.5,1.2,0,1.2,0.2,0,0,"89.8"
"1110","2008-2009",97.3,0.7,0,1.7,0.3,0,0,"85.6"
"1110","2009-2010",98.4,0.8,0.4,0.4,0,0,0,"89.4"
"1110","2010-2011",97.9,0.4,0.4,0.8,0.4,0,0,"93.8"
"1110","2011-2012",96.6,0.4,0.4,2.2,0.4,0,0,"93.7"
"1110","2012-2013",99,0,0.5,0.5,0,0,0,"94.0"
"1130","2008-2009",91.5,2,4.3,2,0.2,0,0,"85.4"
"1130","2009-2010",92.1,2.4,2.6,2.4,0.5,0,0,"90.1"
"1130","2010-2011",93.3,2.5,2.2,1.7,0.2,0,0,"89.7"
"1130","2011-2012",94.9,1.8,2.4,0.9,0,0,0,"90.6"
"1130","2012-2013",94.9,1.6,2.1,1.1,0.3,0,0,"94.5"
"1150","2008-2009",85.8,3,8.5,2,0.7,0,0,"83.8"
"1150","2009-2010",86,2.9,7.6,2.1,1.4,0,0,"84.2"
"1150","2010-2011",87.1,3.1,7.1,1.8,0.9,0,0,"88.8"
"1150","2011-2012",87.9,3.2,5.5,1.3,2.1,0,0,"89.6"
"1150","2012-2013",86.3,3.6,7,1.4,1.7,0,0,"93.7"
"1190","2008-2009",89.9,1.8,7.4,0.5,0.5,0,0,"59.6"
"1190","2009-2010",88.7,1.8,6.8,1.8,0.9,0,0,"60.4"
"1190","2010-2011",86.8,0.5,8.8,1.5,2.5,0,0,"74"
"1190","2011-2012",86.4,0.5,8.9,2.3,1.9,0,0,"75.1"
"1190","2012-2013",85.7,1.2,8.6,2,0.8,0,1.6,"83.6"
"1200","2008-2009",95.8,0.8,0.5,2.3,0.6,0,0,"89.5"
"1200","2009-2010",94.9,0.7,0.3,2.1,2.1,0,0,"90.6"
"1200","2010-2011",96.7,0.4,0.1,1,1.8,0,0,"93.9"
"1200","2011-2012",96.6,0.4,0.2,1,1.8,0,0,"94.3"
"1200","2012-2013",95.8,0.6,0.1,1,2.4,0,0.1,"90.8"
"1230","2008-2009",97.7,1,0,1,0.4,0,0,"86.2"
"1230","2009-2010",94.7,1.3,0.8,1.9,1.3,0,0,"90.2"
"1230","2010-2011",95.5,1.1,0.9,0.6,1.9,0,0,"90.7"
"1230","2011-2012",94.8,1.5,0.4,1.5,1.7,0,0,"90.6"
"1230","2012-2013",93.7,1.2,0.2,1.2,2.8,0,0.8,"93.7"
"1250","2008-2009",82.9,1.9,11.8,1.8,1.6,0,0,"84.9"
"1250","2009-2010",82.9,1.5,10.9,1.7,3,0,0,"88.8"
"1250","2010-2011",79.8,2,13.8,1.4,3,0,0,"89.5"
"1250","2011-2012",77.1,2.2,15,2.1,3.6,0,0,"89.6"
"1250","2012-2013",75.3,1.5,15.3,1.7,6,0,0.2,"89.2"
"1260","2008-2009",95.8,0.5,0,1.3,2.4,0,0,"89.2"
"1260","2009-2010",95.8,0.8,0.2,1,2.2,0,0,"94.5"
"1260","2010-2011",95.4,0.8,0,0.6,3.1,0,0,"94.1"
"1260","2011-2012",95.5,0.7,0,1,2.9,0,0,"94.7"
"1260","2012-2013",94.4,0.7,0,0.7,4.3,0,0,"94.8"
"1280","2008-2009",44,30.7,12.9,5.3,7,0,0,"47.9"
"1280","2009-2010",38.8,31.6,14,6.1,9.6,0,0,"47.7"
"1280","2010-2011",36.1,31.9,16.2,7.3,8.5,0,0,"47.3"
"1280","2011-2012",31.3,36,15.5,6.7,10.5,0,0,"47.7"
"1280","2012-2013",27.5,39.1,15.6,7.8,9,0,1.1,"43.4"
"1290","2008-2009",98.5,0.6,0,0.4,0.4,0,0,"85.2"
"1290","2009-2010",97.7,0.5,0.6,0.2,1.1,0,0,"89.1"
"1290","2010-2011",95.6,0.7,0.7,1,2,0,0,"88.6"
"1290","2011-2012",94.1,0.8,1.1,1.3,2.7,0,0,"89.6"
"1290","2012-2013",93.5,1.4,0.7,1.4,3,0,0,"85.0"
"1300","2008-2009",96.7,0.4,0,1.8,1.1,0,0,"87.3"
"1300","2009-2010",96.7,0.9,0,1.6,0.9,0,0,"93.8"
"1300","2010-2011",94.6,0.9,0,1.6,2.9,0,0,"93.5"
"1300","2011-2012",93.8,1.2,0,1.6,3.5,0,0,"93.4"
"1300","2012-2013",93.3,0.6,0,1.2,4.7,0,0.2,"94.3"
"1330","2008-2009",97.8,0.3,0,0.7,1.2,0,0,"86.3"
"1330","2009-2010",97.1,0.3,0.1,1.3,1.2,0,0,"89.8"
"1330","2010-2011",95.5,0.5,0,1.6,2.4,0,0,"89.5"
"1330","2011-2012",95.3,0.4,0.1,1.2,3,0,0,"93.4"
"1330","2012-2013",96.1,0,0,1.2,2.6,0,0.1,"88.8"
"1340","2008-2009",90.7,0.5,5.6,1.9,1.4,0,0,"85"
"1340","2009-2010",88.1,0.5,6.2,1.6,3.7,0,0,"89.3"
"1340","2010-2011",86.4,0.8,5.9,1.3,5.6,0,0,"89.8"
"1340","2011-2012",85.7,2,6.9,0.3,5.1,0,0,"90.7"
"1340","2012-2013",81,1.8,9.3,1.3,6.5,0,0.3,"90.4"
"1350","2008-2009",97.7,0.7,0.2,0.9,0.5,0,0,"85.3"
"1350","2009-2010",98.3,0.2,0.2,0.2,1.1,0,0,"89.4"
"1350","2010-2011",98.1,0.2,0,0.2,1.6,0,0,"90.2"
"1350","2011-2012",97.8,0,0,0.4,1.8,0,0,"93.8"
"1350","2012-2013",97.5,0.2,0,0,2.3,0,0,"95.0"
"1360","2008-2009",97.6,0.3,0,1.4,0.7,0,0,"89.3"
"1360","2009-2010",95.2,1,0,2.4,1.4,0,0,"94.2"
"1360","2010-2011",93.9,0.6,0,2.3,3.2,0,0,"93.8"
"1360","2011-2012",94.8,0.3,0,2.7,2.2,0,0,"94"
"1360","2012-2013",94.7,0.5,0.3,1.6,2.9,0,0,"93.9"
"1370","2008-2009",96.7,0.5,0.2,1.6,0.9,0,0,"89"
"1370","2009-2010",98.1,0.4,0,0.9,0.6,0,0,"93.9"
"1370","2010-2011",96.6,0.2,1.1,0.8,1.3,0,0,"93.4"
